,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
GO:1903319,positive regulation of protein maturation,GO:BP,4,0.26839642700562955,0.2946362186306528,-0.026239791625023268
GO:0006936,muscle contraction,GO:BP,6,0.20899214418149348,0.23514358021163645,-0.02615143603014297
REAC:R-HSA-1236975,Antigen processing-Cross presentation,REAC,5,-0.12292225555952804,-0.09684359031373685,-0.026078665245791194
REAC:R-HSA-1236974,ER-Phagosome pathway,REAC,5,-0.12292225555952804,-0.09684359031373685,-0.026078665245791194
GO:0007163,establishment or maintenance of cell polarity,GO:BP,5,0.07986136053419715,0.10588696277895451,-0.026025602244757362
GO:0051649,establishment of localization in cell,GO:BP,22,0.06894900086321362,0.04294055445088916,0.026008446412324464
GO:0005789,endoplasmic reticulum membrane,GO:CC,10,-0.03996291450576492,-0.06596838295106158,0.026005468445296664
GO:0098827,endoplasmic reticulum subcompartment,GO:CC,10,-0.03996291450576492,-0.06596838295106158,0.026005468445296664
GO:0051225,spindle assembly,GO:BP,3,-0.3484735568507875,-0.3744145989986307,0.025941042147843207
GO:0050997,quaternary ammonium group binding,GO:MF,4,0.17913529798355232,0.20503762497828643,-0.025902326994734104
GO:0031210,phosphatidylcholine binding,GO:MF,4,0.17913529798355232,0.20503762497828643,-0.025902326994734104
GO:0090276,regulation of peptide hormone secretion,GO:BP,5,-0.14563010277946115,-0.1197868957757687,-0.025843207003692442
GO:0015833,peptide transport,GO:BP,5,-0.14563010277946115,-0.1197868957757687,-0.025843207003692442
GO:0030072,peptide hormone secretion,GO:BP,5,-0.14563010277946115,-0.1197868957757687,-0.025843207003692442
GO:0002791,regulation of peptide secretion,GO:BP,5,-0.14563010277946115,-0.1197868957757687,-0.025843207003692442
GO:0090087,regulation of peptide transport,GO:BP,5,-0.14563010277946115,-0.1197868957757687,-0.025843207003692442
GO:0002790,peptide secretion,GO:BP,5,-0.14563010277946115,-0.1197868957757687,-0.025843207003692442
GO:0015630,microtubule cytoskeleton,GO:CC,24,0.10476142612166472,0.1304704387124914,-0.02570901259082667
GO:0140352,export from cell,GO:BP,13,0.16987339319478928,0.14421359180193824,0.02565980139285104
GO:0006887,exocytosis,GO:BP,5,-0.36590710992994296,-0.39144340627075636,0.02553629634081339
GO:0007162,negative regulation of cell adhesion,GO:BP,7,0.14668704240360525,0.1212111719600317,0.02547587044357355
GO:0007389,pattern specification process,GO:BP,3,0.12782120518114573,0.15320820194260878,-0.025386996761463054
GO:0003002,regionalization,GO:BP,3,0.12782120518114573,0.15320820194260878,-0.025386996761463054
GO:0005743,mitochondrial inner membrane,GO:CC,4,-0.02158999634903249,-0.04695410746366161,0.02536411111462912
GO:0030496,midbody,GO:CC,3,-0.025297851441691534,0.0,-0.025297851441691534
REAC:R-HSA-1852241,Organelle biogenesis and maintenance,REAC,5,0.23291641259304446,0.20764153267133967,0.025274879921704796
GO:0006937,regulation of muscle contraction,GO:BP,3,0.005067783094098885,-0.020180436847103515,0.0252482199412024
GO:0030863,cortical cytoskeleton,GO:CC,3,0.09663473324997209,0.12183733271660654,-0.02520259946663446
GO:0007566,embryo implantation,GO:BP,3,-0.09101656719818621,-0.06594275077806103,-0.025073816420125183
GO:0046461,neutral lipid catabolic process,GO:BP,5,0.2663474436849799,0.2913384909587736,-0.0249910472737937
GO:0046464,acylglycerol catabolic process,GO:BP,5,0.2663474436849799,0.2913384909587736,-0.0249910472737937
GO:0019433,triglyceride catabolic process,GO:BP,5,0.2663474436849799,0.2913384909587736,-0.0249910472737937
REAC:R-HSA-9006931,Signaling by Nuclear Receptors,REAC,6,0.13976161355483704,0.11478125207045542,0.024980361484381625
REAC:R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,REAC,4,-0.34539160926562495,-0.3703681063118948,0.024976497046269863
GO:2001236,regulation of extrinsic apoptotic signaling pathway,GO:BP,7,0.058850831704403896,0.03388142057413797,0.024969411130265927
GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,GO:CC,11,-0.04104087841013829,-0.06596838295106158,0.024927504540923295
GO:0005938,cell cortex,GO:CC,6,0.0965150952216786,0.12144161214863625,-0.024926516926957645
GO:0055001,muscle cell development,GO:BP,9,-0.3495304104129497,-0.3744418088577951,0.024911398444845412
GO:0006354,DNA-templated transcription elongation,GO:BP,3,-0.13186776588243393,-0.1070781840609554,-0.02478958182147853
GO:0032784,regulation of DNA-templated transcription elongation,GO:BP,3,-0.13186776588243393,-0.1070781840609554,-0.02478958182147853
GO:0032642,regulation of chemokine production,GO:BP,3,0.10439064918660326,0.0796070315942453,0.024783617592357962
GO:0032602,chemokine production,GO:BP,3,0.10439064918660326,0.0796070315942453,0.024783617592357962
GO:0009161,ribonucleoside monophosphate metabolic process,GO:BP,3,-0.02475748906394553,0.0,-0.02475748906394553
REAC:R-HSA-2871796,FCERI mediated MAPK activation,REAC,3,0.011548081724819245,-0.013164477798624142,0.024712559523443388
GO:0070325,lipoprotein particle receptor binding,GO:MF,5,0.16478541186454676,0.14016177372835267,0.024623638136194087
GO:0060135,maternal process involved in female pregnancy,GO:BP,3,0.0008813043304090037,-0.02371794871794872,0.024599253048357726
GO:0001893,maternal placenta development,GO:BP,3,0.0008813043304090037,-0.02371794871794872,0.024599253048357726
GO:0046697,decidualization,GO:BP,3,0.0008813043304090037,-0.02371794871794872,0.024599253048357726
GO:0004806,triacylglycerol lipase activity,GO:MF,3,0.32469633222284555,0.30011257499176425,0.024583757231081305
GO:0070051,fibrinogen binding,GO:MF,3,-0.35557473663421163,-0.3801450901029535,0.024570353468741868
GO:0005856,cytoskeleton,GO:CC,43,0.009439069173072807,0.03400888503458986,-0.024569815861517054
GO:0045184,establishment of protein localization,GO:BP,28,0.17956104435971967,0.15499274461410592,0.024568299745613753
GO:0030307,positive regulation of cell growth,GO:BP,3,-0.014807389937106919,0.009756097560975611,-0.02456348749808253
GO:0032934,sterol binding,GO:MF,3,0.19002381185227,0.1655576248182936,0.024466187033976378
GO:0015485,cholesterol binding,GO:MF,3,0.19002381185227,0.1655576248182936,0.024466187033976378
GO:1905332,positive regulation of morphogenesis of an epithelium,GO:BP,3,-0.050465707828101204,-0.07490854697873077,0.024442839150629565
GO:0001763,morphogenesis of a branching structure,GO:BP,3,-0.050465707828101204,-0.07490854697873077,0.024442839150629565
GO:0048754,branching morphogenesis of an epithelial tube,GO:BP,3,-0.050465707828101204,-0.07490854697873077,0.024442839150629565
GO:1905330,regulation of morphogenesis of an epithelium,GO:BP,3,-0.050465707828101204,-0.07490854697873077,0.024442839150629565
GO:0061138,morphogenesis of a branching epithelium,GO:BP,3,-0.050465707828101204,-0.07490854697873077,0.024442839150629565
REAC:R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,REAC,5,0.17686018848794124,0.15243831836362226,0.024421870124318984
REAC:R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,REAC,5,0.17686018848794124,0.15243831836362226,0.024421870124318984
GO:0001933,negative regulation of protein phosphorylation,GO:BP,6,0.23412925550820582,0.20976337076492385,0.024365884743281968
GO:0009913,epidermal cell differentiation,GO:BP,6,-0.345865619560615,-0.3702036578768183,0.024338038316203292
GO:0030216,keratinocyte differentiation,GO:BP,6,-0.345865619560615,-0.3702036578768183,0.024338038316203292
REAC:R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,REAC,4,0.06171254385713647,0.08600503203636602,-0.02429248817922955
REAC:R-HSA-9659379,Sensory processing of sound,REAC,4,0.06171254385713647,0.08600503203636602,-0.02429248817922955
REAC:R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
REAC:R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
REAC:R-HSA-9664417,Leishmania phagocytosis,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
REAC:R-HSA-9824443,Parasitic Infection Pathways,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
REAC:R-HSA-9664407,Parasite infection,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
REAC:R-HSA-9658195,Leishmania infection,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
REAC:R-HSA-9664422,FCGR3A-mediated phagocytosis,REAC,4,-0.28342647810386457,-0.3077070192125341,0.024280541108669562
GO:0015031,protein transport,GO:BP,23,0.17999212513258134,0.15572817666313965,0.024263948469441687
GO:0071901,negative regulation of protein serine/threonine kinase activity,GO:BP,3,0.23976344457455984,0.215532831576218,0.02423061299834184
GO:0043178,alcohol binding,GO:MF,4,0.18370426044444582,0.1594839196131928,0.024220340831253018
WP:WP272,Blood clotting cascade,WP,10,-0.13376208199005252,-0.10957957334922608,-0.02418250864082644
GO:0033673,negative regulation of kinase activity,GO:BP,4,0.23969650537136275,0.215532831576218,0.024163673795144752
GO:0006469,negative regulation of protein kinase activity,GO:BP,4,0.23969650537136275,0.215532831576218,0.024163673795144752
GO:0051348,negative regulation of transferase activity,GO:BP,4,0.23969650537136275,0.215532831576218,0.024163673795144752
GO:0051604,protein maturation,GO:BP,28,0.09173316100596317,0.11585374063306023,-0.024120579627097058
GO:0044282,small molecule catabolic process,GO:BP,6,0.23049467788941896,0.2063763149514916,0.02411836293792735
GO:0018108,peptidyl-tyrosine phosphorylation,GO:BP,4,0.008469032130860104,-0.01562850056745744,0.02409753269831754
GO:0018212,peptidyl-tyrosine modification,GO:BP,4,0.008469032130860104,-0.01562850056745744,0.02409753269831754
GO:0043409,negative regulation of MAPK cascade,GO:BP,3,0.23506860168261645,0.21102985353179432,0.02403874815082213
GO:0046907,intracellular transport,GO:BP,17,0.1827270518583008,0.15871260911794008,0.024014442740360714
GO:0019722,calcium-mediated signaling,GO:BP,4,-0.3691375147315812,-0.3931008485432018,0.023963333811620635
GO:0030278,regulation of ossification,GO:BP,4,0.4066475140082771,0.38268810181412,0.023959412194157093
GO:0070167,regulation of biomineral tissue development,GO:BP,4,0.4066475140082771,0.38268810181412,0.023959412194157093
GO:0030500,regulation of bone mineralization,GO:BP,4,0.4066475140082771,0.38268810181412,0.023959412194157093
GO:0016049,cell growth,GO:BP,10,0.23928868564623756,0.21537439525338836,0.023914290392849202
GO:0001558,regulation of cell growth,GO:BP,10,0.23928868564623756,0.21537439525338836,0.023914290392849202
GO:0005496,steroid binding,GO:MF,5,0.17707666012031326,0.15321314290014382,0.02386351722016944
REAC:R-HSA-983169,Class I MHC mediated antigen processing & presentation,REAC,8,-0.1202121245531621,-0.09635582108280814,-0.02385630347035396
GO:0007420,brain development,GO:BP,7,-0.08291053370336737,-0.10675661904257447,0.023846085339207096
GO:0006974,DNA damage response,GO:BP,9,-0.12699001188615328,-0.10317344280820355,-0.023816569077949726
GO:2000779,regulation of double-strand break repair,GO:BP,4,-0.15590007339500228,-0.13212356755112453,-0.02377650584387775
GO:2000781,positive regulation of double-strand break repair,GO:BP,4,-0.15590007339500228,-0.13212356755112453,-0.02377650584387775
GO:0051099,positive regulation of binding,GO:BP,6,-0.27062242445058404,-0.24684779082002928,-0.023774633630554765
GO:0031252,cell leading edge,GO:CC,10,0.043441380556244975,0.067210586585807,-0.023769206029562027
GO:0060322,head development,GO:BP,8,-0.08308668291005425,-0.10675661904257447,0.02366993613252022
GO:0006775,fat-soluble vitamin metabolic process,GO:BP,3,-0.020180722891566263,-0.043839899937460916,0.023659177045894653
GO:0031968,organelle outer membrane,GO:CC,3,0.1845303957793983,0.160881456610842,0.023648939168556316
GO:0019867,outer membrane,GO:CC,3,0.1845303957793983,0.160881456610842,0.023648939168556316
GO:0033619,membrane protein proteolysis,GO:BP,4,0.23140416917396975,0.20781784038917123,0.02358632878479852
GO:0001659,temperature homeostasis,GO:BP,3,-0.13783690013048244,-0.11426757952519617,-0.02356932060528627
GO:0052689,carboxylic ester hydrolase activity,GO:MF,4,0.21554080024458386,0.19208651796377704,0.023454282280806815
GO:0043588,skin development,GO:BP,7,-0.3467776971264315,-0.3702036578768183,0.02342596075038683
GO:0008544,epidermis development,GO:BP,7,-0.3467776971264315,-0.3702036578768183,0.02342596075038683
GO:0050708,regulation of protein secretion,GO:BP,7,0.21320722868934197,0.18978326179872207,0.0234239668906199
GO:0009306,protein secretion,GO:BP,7,0.21320722868934197,0.18978326179872207,0.0234239668906199
GO:0031981,nuclear lumen,GO:CC,45,-0.16529432063757546,-0.1418970210141051,-0.02339729962347037
GO:0033993,response to lipid,GO:BP,26,0.17579812911859022,0.19918782469878898,-0.023389695580198766
WP:WP15,Selenium micronutrient network,WP,12,0.237789411101693,0.21442848204645742,0.02336092905523557
WP:WP3584,MECP2 and associated Rett syndrome,WP,5,0.10278922227746808,0.126107119077019,-0.023317896799550916
GO:0002456,T cell mediated immunity,GO:BP,3,0.012152461549624686,0.035453421149649715,-0.02330095960002503
GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,GO:MF,5,-0.15750401541605558,-0.1342343884330247,-0.023269626983030867
GO:0140297,DNA-binding transcription factor binding,GO:MF,5,-0.15750401541605558,-0.1342343884330247,-0.023269626983030867
GO:0004867,serine-type endopeptidase inhibitor activity,GO:MF,16,0.15195445710843436,0.17517940717927638,-0.02322495007084202
GO:0009986,cell surface,GO:CC,24,0.04372417201568425,0.06685564311330636,-0.023131471097622106
GO:0051048,negative regulation of secretion,GO:BP,3,0.1601398792067445,0.13705318254769572,0.023086696659048778
GO:0045739,positive regulation of DNA repair,GO:BP,5,-0.15516416916990147,-0.13212356755112453,-0.02304060161877694
GO:0035592,establishment of protein localization to extracellular region,GO:BP,8,0.21097162932184993,0.18794701754857923,0.023024611773270698
GO:0071692,protein localization to extracellular region,GO:BP,8,0.21097162932184993,0.18794701754857923,0.023024611773270698
GO:0008134,transcription factor binding,GO:MF,6,-0.15750401541605558,-0.13452432291988517,-0.022979692496170406
GO:0051043,regulation of membrane protein ectodomain proteolysis,GO:BP,3,0.23140416917396975,0.2084350955477008,0.02296907362626896
GO:0006509,membrane protein ectodomain proteolysis,GO:BP,3,0.23140416917396975,0.2084350955477008,0.02296907362626896
GO:0007346,regulation of mitotic cell cycle,GO:BP,6,-0.21095360707765082,-0.18798600421153006,-0.022967602866120762
GO:0030282,bone mineralization,GO:BP,5,0.3895128112145738,0.36658094334371094,0.022931867870862876
GO:0031214,biomineral tissue development,GO:BP,5,0.3895128112145738,0.36658094334371094,0.022931867870862876
GO:0005654,nucleoplasm,GO:CC,43,-0.1626509384012623,-0.13972037482003094,-0.022930563581231356
GO:0002020,protease binding,GO:MF,10,0.062364192833481845,0.08523215662667952,-0.022867963793197672
WP:WP1533,Vitamin B12 metabolism,WP,9,0.2499636615770183,0.22709642603971222,0.022867235537306074
GO:1902931,negative regulation of alcohol biosynthetic process,GO:BP,3,0.2319193504248053,0.20919173985128814,0.02272761057351716
GO:0010894,negative regulation of steroid biosynthetic process,GO:BP,3,0.2319193504248053,0.20919173985128814,0.02272761057351716
GO:0045939,negative regulation of steroid metabolic process,GO:BP,3,0.2319193504248053,0.20919173985128814,0.02272761057351716
GO:0023057,negative regulation of signaling,GO:BP,26,0.17707974106505964,0.15437255302789624,0.0227071880371634
GO:0080135,regulation of cellular response to stress,GO:BP,8,-0.15531708566546493,-0.1326267394785938,-0.02269034618687113
WP:WP383,Striated muscle contraction pathway,WP,4,-0.3608930461649538,-0.3835009105309076,0.0226078643659538
GO:0006282,regulation of DNA repair,GO:BP,6,-0.15469871973708046,-0.13212356755112453,-0.022575152185955932
GO:0032757,positive regulation of interleukin-8 production,GO:BP,4,-0.24949161939613712,-0.2269466264808276,-0.02254499291530951
GO:0006302,double-strand break repair,GO:BP,7,-0.15459570696780184,-0.13212356755112453,-0.022472139416677306
GO:0006338,chromatin remodeling,GO:BP,13,-0.1625894798185999,-0.140183962776207,-0.02240551704239288
GO:0030001,metal ion transport,GO:BP,11,0.14798984997405618,0.17038557338115914,-0.02239572340710297
GO:1901136,carbohydrate derivative catabolic process,GO:BP,6,0.09384140083062974,0.07146601331074902,0.02237538751988072
KEGG:04723,Retrograde endocannabinoid signaling,KEGG,3,-0.022303091907151247,0.0,-0.022303091907151247
