,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
GO:0098839,postsynaptic density membrane,GO:CC,3,-0.016962099432813772,-0.037155963302752296,0.020193863869938523
KEGG:05131,Shigellosis,KEGG,4,-0.20393219267660276,-0.18378260608439362,-0.02014958659220914
GO:0032369,negative regulation of lipid transport,GO:BP,5,0.0924152467932583,0.07227663510427682,0.020138611688981484
GO:0008211,glucocorticoid metabolic process,GO:BP,3,-0.2326976252702107,-0.25270828362644676,0.020010658356236055
GO:0010557,positive regulation of macromolecule biosynthetic process,GO:BP,46,0.044162935799014695,0.06411956587926634,-0.01995663008025165
GO:0050877,nervous system process,GO:BP,16,0.12000642179865133,0.10007666799440565,0.01992975380424568
REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,REAC,9,0.06916481585676129,0.049255779701705873,0.019909036155055418
GO:0070062,extracellular exosome,GO:CC,118,0.2392337129916807,0.2590765414895206,-0.019842828497839887
GO:0006508,proteolysis,GO:BP,58,0.21279090098284778,0.1929667202258811,0.01982418075696668
GO:0120025,plasma membrane bounded cell projection,GO:CC,35,0.20295509463080302,0.22277153938743416,-0.019816444756631135
GO:0006694,steroid biosynthetic process,GO:BP,6,0.1593253273439611,0.13951511880826578,0.019810208535695317
GO:0061134,peptidase regulator activity,GO:MF,26,0.22906846460561708,0.24881515496048504,-0.019746690354867952
GO:0071901,negative regulation of protein serine/threonine kinase activity,GO:BP,3,0.1795972203957604,0.15986321592158437,0.01973400447417603
GO:0031091,platelet alpha granule,GO:CC,17,0.3091779237859421,0.2895003892703686,0.019677534515573525
GO:0031093,platelet alpha granule lumen,GO:CC,17,0.3091779237859421,0.2895003892703686,0.019677534515573525
WP:WP2806,Complement system,WP,32,0.23166447910579574,0.2513363931649611,-0.019671914059165352
GO:0034362,low-density lipoprotein particle,GO:CC,7,0.13322766287309698,0.1528836501491516,-0.01965598727605461
GO:0051248,negative regulation of protein metabolic process,GO:BP,20,0.08222392554786176,0.06259317794828109,0.019630747599580667
GO:0060284,regulation of cell development,GO:BP,12,-0.029911089371915757,-0.010281208880326215,-0.019629880491589542
GO:0006469,negative regulation of protein kinase activity,GO:BP,4,0.17947065327459172,0.15986321592158437,0.01960743735300735
GO:0051348,negative regulation of transferase activity,GO:BP,4,0.17947065327459172,0.15986321592158437,0.01960743735300735
GO:0033673,negative regulation of kinase activity,GO:BP,4,0.17947065327459172,0.15986321592158437,0.01960743735300735
REAC:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,REAC,24,0.3115419300263171,0.29198072170698547,0.019561208319331613
REAC:R-HSA-114608,Platelet degranulation ,REAC,24,0.3115419300263171,0.29198072170698547,0.019561208319331613
GO:0048523,negative regulation of cellular process,GO:BP,82,0.11100458979713819,0.1305533628568219,-0.019548773059683708
GO:0000792,heterochromatin,GO:CC,3,-0.003920339002257333,-0.023403710963269524,0.019483371961012193
GO:0090066,regulation of anatomical structure size,GO:BP,16,0.10456906329122237,0.12404761605220524,-0.01947855276098287
GO:0031514,motile cilium,GO:CC,7,-0.15922535835068524,-0.13975215023366952,-0.019473208117015722
GO:0005769,early endosome,GO:CC,12,0.18021862324262583,0.19965800774101333,-0.019439384498387502
GO:1903131,mononuclear cell differentiation,GO:BP,8,-0.02366963724817872,-0.004250868709962394,-0.01941876853821633
GO:0002521,leukocyte differentiation,GO:BP,8,-0.02366963724817872,-0.004250868709962394,-0.01941876853821633
GO:0016324,apical plasma membrane,GO:CC,4,-0.062011085825315074,-0.042608818541548896,-0.019402267283766178
GO:0019218,regulation of steroid metabolic process,GO:BP,6,0.1593253273439611,0.13993422305291542,0.01939110429104568
GO:0006325,chromatin organization,GO:BP,14,-0.1394233818309861,-0.1587999457445855,0.019376563913599404
REAC:R-HSA-196854,Metabolism of vitamins and cofactors,REAC,11,0.1592689689826295,0.17860500754551048,-0.01933603856288099
GO:0006766,vitamin metabolic process,GO:BP,4,-0.05703703703703703,-0.07636950230223265,0.019332465265195616
GO:0048018,receptor ligand activity,GO:MF,13,0.1111506308382679,0.09187331781639468,0.019277313021873216
GO:0030546,signaling receptor activator activity,GO:MF,13,0.1111506308382679,0.09187331781639468,0.019277313021873216
GO:0030545,signaling receptor regulator activity,GO:MF,13,0.1111506308382679,0.09187331781639468,0.019277313021873216
GO:0044282,small molecule catabolic process,GO:BP,6,0.16736375545513882,0.1481195998377967,0.019244155617342107
KEGG:05152,Tuberculosis,KEGG,6,-0.2841145058503044,-0.2649258860487902,-0.019188619801514206
GO:0007010,cytoskeleton organization,GO:BP,37,0.10899371239451552,0.12813029388973743,-0.019136581495221905
WP:WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,WP,7,-0.12968502426162465,-0.11055639355741576,-0.019128630704208893
GO:0035249,"synaptic transmission, glutamatergic",GO:BP,3,-0.016962099432813772,-0.036086956521739134,0.019124857088925362
GO:0008270,zinc ion binding,GO:MF,15,0.02577745863962122,0.04488774234688011,-0.01911028370725889
WP:WP5036,Angiotensin II receptor type 1 pathway,WP,3,0.16733407087530255,0.14822998985895952,0.019104081016343033
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,GO:BP,3,-0.019092893591579653,0.0,-0.019092893591579653
GO:0070325,lipoprotein particle receptor binding,GO:MF,5,0.13291954122158198,0.15201200138205448,-0.019092460160472502
GO:0090303,positive regulation of wound healing,GO:BP,8,-0.03035416527733626,-0.011262953281355029,-0.019091211995981232
GO:1903036,positive regulation of response to wounding,GO:BP,8,-0.03035416527733626,-0.011262953281355029,-0.019091211995981232
GO:0043068,positive regulation of programmed cell death,GO:BP,13,0.21693889786956885,0.2360253318808761,-0.019086434011307246
GO:0002699,positive regulation of immune effector process,GO:BP,9,0.20785880827539036,0.2269097634051235,-0.01905095512973315
GO:0045833,negative regulation of lipid metabolic process,GO:BP,10,0.1276280341378879,0.10859196259020161,0.019036071547686287
GO:0098797,plasma membrane protein complex,GO:CC,17,-0.05107017961295163,-0.03212402889584608,-0.01894615071710555
GO:0022612,gland morphogenesis,GO:BP,4,-0.1137220070383694,-0.09478869002857573,-0.01893331700979367
GO:0003824,catalytic activity,GO:MF,141,0.187032108153676,0.2059426158371862,-0.018910507683510214
GO:0045786,negative regulation of cell cycle,GO:BP,4,-0.0222579109773053,-0.003375478952287675,-0.018882432025017628
GO:0043230,extracellular organelle,GO:CC,120,0.2386594137671628,0.25751493807677284,-0.018855524309610044
GO:0065010,extracellular membrane-bounded organelle,GO:CC,120,0.2386594137671628,0.25751493807677284,-0.018855524309610044
GO:1903561,extracellular vesicle,GO:CC,120,0.2386594137671628,0.25751493807677284,-0.018855524309610044
GO:0048870,cell motility,GO:BP,40,0.05426378762887424,0.03543390848118595,0.018829879147688286
GO:0120543,macromolecular conformation isomerase activity,GO:MF,11,-0.1807840769582978,-0.19961123600127112,0.01882715904297333
GO:0030018,Z disc,GO:CC,3,-0.03781692113741421,-0.018992248062015504,-0.018824673075398705
REAC:R-HSA-168249,Innate Immune System,REAC,61,0.1891053859467266,0.20791632690202952,-0.01881094095530292
GO:0032502,developmental process,GO:BP,104,0.08064425050401648,0.09945467753573035,-0.018810427031713872
GO:0003002,regionalization,GO:BP,3,0.06578751272020779,0.08457487636363872,-0.018787363643430935
GO:0007389,pattern specification process,GO:BP,3,0.06578751272020779,0.08457487636363872,-0.018787363643430935
GO:0045202,synapse,GO:CC,23,0.17972787375298863,0.19850363202444624,-0.01877575827145761
GO:1901343,negative regulation of vasculature development,GO:BP,3,0.2746413266310408,0.293410000892801,-0.01876867426176021
GO:2000181,negative regulation of blood vessel morphogenesis,GO:BP,3,0.2746413266310408,0.293410000892801,-0.01876867426176021
GO:0016525,negative regulation of angiogenesis,GO:BP,3,0.2746413266310408,0.293410000892801,-0.01876867426176021
GO:0006955,immune response,GO:BP,77,0.1770712229754138,0.1958090924735365,-0.0187378694981227
GO:0040011,locomotion,GO:BP,28,0.07537947206035708,0.05668836875119874,0.018691103309158345
WP:WP4321,Thermogenesis,WP,3,-0.1231061070545634,-0.1417852506500683,0.018679143595504905
KEGG:04810,Regulation of actin cytoskeleton,KEGG,12,0.06256845234975614,0.08124582485789664,-0.0186773725081405
GO:0010875,positive regulation of cholesterol efflux,GO:BP,5,0.1622168326653189,0.14354207051846998,0.018674762146848906
GO:0032373,positive regulation of sterol transport,GO:BP,5,0.1622168326653189,0.14354207051846998,0.018674762146848906
GO:0032370,positive regulation of lipid transport,GO:BP,5,0.1622168326653189,0.14354207051846998,0.018674762146848906
GO:0032376,positive regulation of cholesterol transport,GO:BP,5,0.1622168326653189,0.14354207051846998,0.018674762146848906
GO:0048519,negative regulation of biological process,GO:BP,96,0.16403483736646657,0.1826951842559867,-0.01866034688952012
GO:0022890,inorganic cation transmembrane transporter activity,GO:MF,5,-0.055782684886284864,-0.037155963302752296,-0.01862672158353257
GO:0005520,insulin-like growth factor binding,GO:MF,3,-0.14135223269317718,-0.12274221373711056,-0.01861001895606662
GO:0050810,regulation of steroid biosynthetic process,GO:BP,5,0.1593253273439611,0.1407261925812874,0.01859913476267369
GO:0051276,chromosome organization,GO:BP,12,-0.19749288832710993,-0.17891153069194313,-0.0185813576351668
GO:0016791,phosphatase activity,GO:MF,4,0.0032295888037316618,-0.01534685337196202,0.018576442175693684
GO:0000209,protein polyubiquitination,GO:BP,3,-0.01852412558729212,0.0,-0.01852412558729212
GO:0070936,protein K48-linked ubiquitination,GO:BP,3,-0.01852412558729212,0.0,-0.01852412558729212
GO:0043167,ion binding,GO:MF,107,0.15626444444796067,0.1747773554979479,-0.01851291104998723
GO:2001242,regulation of intrinsic apoptotic signaling pathway,GO:BP,4,-0.03180947094078786,-0.0502966868580542,0.01848721591726634
GO:0034702,monoatomic ion channel complex,GO:CC,4,-0.019583333333333335,-0.03801803226826954,0.018434698934936204
GO:0070848,response to growth factor,GO:BP,10,0.08257617650240101,0.1009829955476188,-0.018406819045217793
GO:0071363,cellular response to growth factor stimulus,GO:BP,10,0.08257617650240101,0.1009829955476188,-0.018406819045217793
WP:WP51,Regulation of actin cytoskeleton,WP,5,0.125915402850572,0.14426622771627887,-0.018350824865706855
GO:0033619,membrane protein proteolysis,GO:BP,4,0.16846092376371313,0.15017538046286524,0.01828554330084789
GO:0050794,regulation of cellular process,GO:BP,169,0.17864016425708845,0.196889846900356,-0.01824968264326754
WP:WP2882,Nuclear receptors meta pathway,WP,7,0.202156397035912,0.2203609537334187,-0.018204556697506702
GO:0030414,peptidase inhibitor activity,GO:MF,25,0.23348317875524005,0.25168431814693776,-0.018201139391697707
REAC:R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,REAC,4,-0.14084858274921053,-0.1226488987791425,-0.01819968397006802
KEGG:04144,Endocytosis,KEGG,6,-0.05900899826638906,-0.0408256880733945,-0.01818331019299456
GO:0006338,chromatin remodeling,GO:BP,13,-0.14061964509791436,-0.1587999457445855,0.018180300646671144
GO:0010605,negative regulation of macromolecule metabolic process,GO:BP,33,0.06510048080085809,0.04694586266579244,0.01815461813506565
GO:0009896,positive regulation of catabolic process,GO:BP,14,0.1720735870323346,0.1539267060229025,0.018146881009432098
GO:0032496,response to lipopolysaccharide,GO:BP,11,0.18534242872996187,0.203483994252396,-0.018141565522434122
GO:0016740,transferase activity,GO:MF,28,0.1440736145646725,0.12598442022497927,0.01808919433969322
GO:0051249,regulation of lymphocyte activation,GO:BP,9,-0.054609867544595736,-0.03653264540601599,-0.01807722213857975
GO:0038023,signaling receptor activity,GO:MF,27,0.08523884556642776,0.06717833138686503,0.018060514179562726
GO:0060089,molecular transducer activity,GO:MF,27,0.08523884556642776,0.06717833138686503,0.018060514179562726
GO:0001933,negative regulation of protein phosphorylation,GO:BP,6,0.171942504975113,0.15388870774366017,0.01805379723145281
GO:0009897,external side of plasma membrane,GO:CC,15,-0.31989329612760575,-0.30186552825353113,-0.01802776787407462
GO:0061135,endopeptidase regulator activity,GO:MF,24,0.23371217769154357,0.25168431814693776,-0.017972140455394192
GO:0004866,endopeptidase inhibitor activity,GO:MF,24,0.23371217769154357,0.25168431814693776,-0.017972140455394192
GO:1903706,regulation of hemopoiesis,GO:BP,6,-0.023223062959599527,-0.005266683758439045,-0.017956379201160482
REAC:R-HSA-166663,Initial triggering of complement,REAC,15,0.19965623146736206,0.2175683856221345,-0.01791215415477246
GO:0005819,spindle,GO:CC,6,0.18840830789201518,0.17050524560967553,0.01790306228233965
KEGG:04714,Thermogenesis,KEGG,5,-0.12395969086963185,-0.1417852506500683,0.017825559780436456
GO:0005507,copper ion binding,GO:MF,5,0.41870454474147073,0.43652972077448593,-0.0178251760330152
GO:0098657,import into cell,GO:BP,31,0.1839522274583773,0.20175996953557157,-0.017807742077194266
GO:0006897,endocytosis,GO:BP,31,0.1839522274583773,0.20175996953557157,-0.017807742077194266
GO:0140546,defense response to symbiont,GO:BP,61,0.18798863950397066,0.20577568788906825,-0.017787048385097592
GO:0001889,liver development,GO:BP,4,-0.11418308711080127,-0.09642803429087081,-0.017755052819930464
GO:0061008,hepaticobiliary system development,GO:BP,4,-0.11418308711080127,-0.09642803429087081,-0.017755052819930464
GO:0008324,monoatomic cation transmembrane transporter activity,GO:MF,4,-0.054883478009823905,-0.037155963302752296,-0.01772751470707161
GO:0030522,intracellular receptor signaling pathway,GO:BP,5,-0.019424359511280867,-0.03713616271297142,0.01771180320169055
GO:0043409,negative regulation of MAPK cascade,GO:BP,3,0.17314546593596,0.15544515736923536,0.017700308566724637
GO:0016192,vesicle-mediated transport,GO:BP,42,0.17524174792526404,0.1929095848215199,-0.017667836896255867
GO:0061024,membrane organization,GO:BP,10,0.18962959765520399,0.2072898268911835,-0.017660229235979513
GO:0050789,regulation of biological process,GO:BP,195,0.17748491423427845,0.1951150009921921,-0.017630086757913638
GO:0000793,condensed chromosome,GO:CC,3,-0.09121910168568732,-0.07361246141515126,-0.01760664027053606
REAC:R-HSA-162582,Signal Transduction,REAC,38,0.030555382610493814,0.012985908847797328,0.017569473762696484
GO:1902531,regulation of intracellular signal transduction,GO:BP,34,0.0809624086204181,0.06340142160606008,0.01756098701435803
GO:0044093,positive regulation of molecular function,GO:BP,21,0.17478478448917156,0.15724064643584296,0.017544138053328606
GO:0006898,receptor-mediated endocytosis,GO:BP,10,0.12421383034847404,0.1067073961907895,0.017506434157684533
GO:0031410,cytoplasmic vesicle,GO:CC,66,0.27466920817052287,0.29215945907185126,-0.017490250901328386
GO:0097708,intracellular vesicle,GO:CC,66,0.27466920817052287,0.29215945907185126,-0.017490250901328386
GO:0031090,organelle membrane,GO:CC,41,0.10743755311938612,0.08998464219481925,0.01745291092456687
GO:0006509,membrane protein ectodomain proteolysis,GO:BP,3,0.16846092376371313,0.151008800959676,0.01745212280403713
GO:0051043,regulation of membrane protein ectodomain proteolysis,GO:BP,3,0.16846092376371313,0.151008800959676,0.01745212280403713
GO:0036094,small molecule binding,GO:MF,116,0.14366711692741632,0.16111495041637966,-0.017447833488963338
GO:0051649,establishment of localization in cell,GO:BP,22,0.07310079561848673,0.05568245262100703,0.0174183429974797
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,GO:BP,3,-0.27360732006142985,-0.29095699515074563,0.017349675089315786
GO:0044089,positive regulation of cellular component biogenesis,GO:BP,10,-0.02959599144240239,-0.04692741012773267,0.017331418685330276
GO:0032642,regulation of chemokine production,GO:BP,3,0.00886188832858107,-0.008455264603595088,0.017317152932176158
GO:0032602,chemokine production,GO:BP,3,0.00886188832858107,-0.008455264603595088,0.017317152932176158
GO:0045939,negative regulation of steroid metabolic process,GO:BP,3,0.16911514838926883,0.15191515288846402,0.01719999550080481
GO:1902931,negative regulation of alcohol biosynthetic process,GO:BP,3,0.16911514838926883,0.15191515288846402,0.01719999550080481
